packet_index,timestamp,label
0,1781099972.229115,normal
1,1781099972.231424,normal
2,1781099972.233327,normal
3,1781099972.235825,normal
4,1781099972.238316,normal
5,1781099972.239856,normal
6,1781099972.241905,normal
7,1781099972.243748,normal
8,1781099972.245537,normal
9,1781099972.246818,normal
10,1781099972.248989,normal
11,1781099972.251196,udp_reflection
12,1781099972.252895,normal
13,1781099972.254886,normal
14,1781099972.257040,normal
15,1781099972.259485,normal
16,1781099972.261406,normal
17,1781099972.263802,http_flood
18,1781099972.265290,normal
19,1781099972.269119,normal
20,1781099972.271949,normal
21,1781099972.274615,normal
22,1781099972.276606,normal
23,1781099972.278251,normal
24,1781099972.280443,normal
25,1781099972.283196,normal
26,1781099972.285026,syn_flood
27,1781099972.287084,normal
28,1781099972.288739,normal
29,1781099972.290971,normal
30,1781099972.293494,normal
31,1781099972.296049,normal
32,1781099972.297720,normal
33,1781099972.299364,normal
34,1781099972.301505,normal
35,1781099972.303378,normal
36,1781099972.306072,normal
37,1781099972.307950,normal
38,1781099972.309978,normal
39,1781099972.312209,normal
40,1781099972.314310,normal
41,1781099972.315415,normal
42,1781099972.318366,normal
43,1781099972.319792,normal
44,1781099972.321791,syn_flood
45,1781099972.325006,normal
46,1781099972.326375,udp_reflection
47,1781099972.328492,normal
48,1781099972.331090,normal
49,1781099972.333599,normal
50,1781099972.336520,normal
51,1781099972.338736,normal
52,1781099972.341367,normal
53,1781099972.343242,normal
54,1781099972.345569,normal
55,1781099972.348171,normal
56,1781099972.350712,normal
57,1781099972.353172,normal
58,1781099972.355234,udp_reflection
59,1781099972.357285,normal
60,1781099972.359105,normal
61,1781099972.361666,udp_reflection
62,1781099972.364312,normal
63,1781099972.366246,normal
64,1781099972.369038,normal
65,1781099972.371887,normal
66,1781099972.375134,http_flood
67,1781099972.377417,normal
68,1781099972.379763,normal
69,1781099972.381357,http_flood
70,1781099972.384000,normal
71,1781099972.385945,normal
72,1781099972.387763,normal
73,1781099972.389740,normal
74,1781099972.392222,normal
75,1781099972.394517,normal
76,1781099972.396234,normal
77,1781099972.397728,normal
78,1781099972.400557,normal
79,1781099972.402760,normal
80,1781099972.405368,normal
81,1781099972.407767,normal
82,1781099972.410275,normal
83,1781099972.413356,http_flood
84,1781099972.415329,normal
85,1781099972.417555,http_flood
86,1781099972.420836,normal
87,1781099972.422820,normal
88,1781099972.425264,normal
89,1781099972.427727,normal
90,1781099972.429962,normal
91,1781099972.432163,normal
92,1781099972.433717,http_flood
93,1781099972.435297,normal
94,1781099972.437167,normal
95,1781099972.439625,normal
96,1781099972.442128,normal
97,1781099972.444933,normal
98,1781099972.447341,normal
99,1781099972.449283,normal
100,1781099972.451339,normal
101,1781099972.453495,normal
102,1781099972.455691,normal
103,1781099972.457382,normal
104,1781099972.460448,normal
105,1781099972.462423,normal
106,1781099972.465408,http_flood
107,1781099972.467901,normal
108,1781099972.469593,normal
109,1781099972.472150,normal
110,1781099972.474064,normal
111,1781099972.476947,normal
112,1781099972.480733,normal
113,1781099972.483319,normal
114,1781099972.484680,normal
115,1781099972.487705,normal
116,1781099972.490044,syn_flood
117,1781099972.492111,normal
118,1781099972.494328,normal
119,1781099972.497546,http_flood
120,1781099972.500526,normal
121,1781099972.502737,normal
122,1781099972.505103,normal
123,1781099972.507221,normal
124,1781099972.509842,normal
125,1781099972.511357,normal
126,1781099972.513843,normal
127,1781099972.515142,normal
128,1781099972.516956,udp_reflection
129,1781099972.519027,normal
130,1781099972.520727,normal
131,1781099972.523789,normal
132,1781099972.526488,normal
133,1781099972.528686,normal
134,1781099972.531049,normal
135,1781099972.533692,http_flood
136,1781099972.536691,normal
137,1781099972.539074,normal
138,1781099972.540955,normal
139,1781099972.543170,normal
140,1781099972.545443,normal
141,1781099972.548142,normal
142,1781099972.550616,normal
143,1781099972.552567,udp_reflection
144,1781099972.556136,udp_reflection
145,1781099972.557745,normal
146,1781099972.559623,normal
147,1781099972.562884,normal
148,1781099972.565050,normal
149,1781099972.568249,normal
150,1781099972.570929,normal
151,1781099972.572897,normal
152,1781099972.575490,normal
153,1781099972.577509,normal
154,1781099972.579564,normal
155,1781099972.581137,http_flood
156,1781099972.582623,normal
157,1781099972.584671,normal
158,1781099972.587207,normal
159,1781099972.589890,normal
160,1781099972.591474,normal
161,1781099972.593977,normal
162,1781099972.596543,http_flood
163,1781099972.599183,normal
164,1781099972.601434,normal
165,1781099972.603067,normal
166,1781099972.605994,normal
167,1781099972.608358,normal
168,1781099972.610392,normal
169,1781099972.612886,normal
170,1781099972.614787,normal
171,1781099972.616633,normal
172,1781099972.618522,udp_reflection
173,1781099972.620780,normal
174,1781099972.623073,normal
175,1781099972.625782,normal
176,1781099972.627573,normal
177,1781099972.629913,normal
178,1781099972.632526,normal
179,1781099972.633793,normal
180,1781099972.635592,normal
181,1781099972.638139,normal
182,1781099972.639962,normal
183,1781099972.642363,normal
184,1781099972.644192,normal
185,1781099972.647192,normal
186,1781099972.648778,normal
187,1781099972.651483,normal
188,1781099972.653268,normal
189,1781099972.655621,normal
190,1781099972.657090,normal
191,1781099972.659314,normal
192,1781099972.661695,normal
193,1781099972.663644,normal
194,1781099972.665809,normal
195,1781099972.668599,normal
196,1781099972.670189,normal
197,1781099972.672296,normal
198,1781099972.674737,normal
199,1781099972.677131,normal
200,1781099972.678929,normal
201,1781099972.681540,normal
202,1781099972.683252,normal
203,1781099972.685392,normal
204,1781099972.687263,normal
205,1781099972.690344,normal
206,1781099972.691992,normal
