packet_index,timestamp,label
0,1781099993.058402,normal
1,1781099993.060133,normal
2,1781099993.062642,normal
3,1781099993.064087,normal
4,1781099993.065825,normal
5,1781099993.068117,normal
6,1781099993.069255,normal
7,1781099993.070448,normal
8,1781099993.072623,http_flood
9,1781099993.073957,normal
10,1781099993.075636,normal
11,1781099993.077334,normal
12,1781099993.078716,normal
13,1781099993.080730,http_flood
14,1781099993.082679,http_flood
15,1781099993.083730,normal
16,1781099993.085309,normal
17,1781099993.086529,normal
18,1781099993.087859,http_flood
19,1781099993.088841,normal
20,1781099993.090188,normal
21,1781099993.092601,http_flood
22,1781099993.093812,normal
23,1781099993.095517,normal
24,1781099993.096345,normal
25,1781099993.097826,normal
26,1781099993.098893,normal
27,1781099993.100462,normal
28,1781099993.102052,http_flood
29,1781099993.103843,normal
30,1781099993.105362,normal
31,1781099993.106886,normal
32,1781099993.108362,normal
33,1781099993.109895,normal
34,1781099993.110851,normal
35,1781099993.112673,http_flood
36,1781099993.114450,http_flood
37,1781099993.115785,normal
38,1781099993.117681,normal
39,1781099993.118752,normal
40,1781099993.120308,normal
41,1781099993.121387,normal
42,1781099993.122428,normal
43,1781099993.123809,normal
44,1781099993.125239,http_flood
45,1781099993.126964,normal
46,1781099993.128020,normal
47,1781099993.130059,normal
48,1781099993.131313,normal
49,1781099993.132350,normal
50,1781099993.134330,normal
51,1781099993.135867,normal
52,1781099993.137509,normal
53,1781099993.138895,normal
54,1781099993.140542,normal
55,1781099993.141732,normal
56,1781099993.143091,http_flood
57,1781099993.144402,http_flood
58,1781099993.145518,normal
59,1781099993.146946,normal
60,1781099993.148217,normal
61,1781099993.150556,normal
62,1781099993.152320,normal
63,1781099993.154321,normal
64,1781099993.156044,normal
65,1781099993.157379,normal
66,1781099993.158853,http_flood
67,1781099993.160595,normal
68,1781099993.161921,normal
69,1781099993.163328,http_flood
70,1781099993.165445,normal
71,1781099993.166631,normal
72,1781099993.167859,normal
73,1781099993.169613,normal
74,1781099993.171235,normal
75,1781099993.172954,normal
