packet_index,timestamp,label
0,1781099982.154973,normal
1,1781099982.158351,normal
2,1781099982.160194,udp_reflection
3,1781099982.163157,normal
4,1781099982.165514,normal
5,1781099982.167591,normal
6,1781099982.169655,normal
7,1781099982.172575,normal
8,1781099982.174389,normal
9,1781099982.176849,normal
10,1781099982.179267,normal
11,1781099982.181241,udp_reflection
12,1781099982.182858,normal
13,1781099982.185452,normal
14,1781099982.187004,normal
15,1781099982.188755,normal
16,1781099982.191110,normal
17,1781099982.192422,udp_reflection
18,1781099982.194148,normal
19,1781099982.196175,udp_reflection
20,1781099982.197897,normal
21,1781099982.199517,normal
22,1781099982.201427,normal
23,1781099982.202950,normal
24,1781099982.204751,udp_reflection
25,1781099982.207042,normal
26,1781099982.209975,normal
27,1781099982.212233,normal
28,1781099982.214342,udp_reflection
29,1781099982.215780,normal
30,1781099982.218070,normal
31,1781099982.219427,normal
32,1781099982.221060,udp_reflection
33,1781099982.222708,normal
34,1781099982.224500,normal
35,1781099982.226837,normal
36,1781099982.228335,normal
37,1781099982.229992,normal
38,1781099982.232289,udp_reflection
39,1781099982.234233,normal
40,1781099982.236686,normal
41,1781099982.238557,normal
42,1781099982.241858,udp_reflection
43,1781099982.245695,normal
44,1781099982.248696,normal
45,1781099982.250610,udp_reflection
46,1781099982.252491,normal
47,1781099982.254360,udp_reflection
48,1781099982.256116,normal
49,1781099982.257677,normal
50,1781099982.259279,normal
51,1781099982.261485,normal
52,1781099982.264115,normal
53,1781099982.265804,normal
54,1781099982.267987,normal
55,1781099982.269647,normal
56,1781099982.271342,normal
57,1781099982.273051,normal
58,1781099982.274491,normal
59,1781099982.276272,normal
60,1781099982.278297,normal
61,1781099982.281040,udp_reflection
62,1781099982.282769,udp_reflection
63,1781099982.285110,udp_reflection
64,1781099982.287582,normal
65,1781099982.289760,normal
66,1781099982.291284,normal
67,1781099982.293083,udp_reflection
68,1781099982.294297,normal
69,1781099982.297015,normal
70,1781099982.299549,normal
71,1781099982.301442,normal
72,1781099982.303947,udp_reflection
73,1781099982.304920,normal
74,1781099982.306192,normal
75,1781099982.308443,normal
76,1781099982.309632,normal
77,1781099982.311155,normal
78,1781099982.312920,normal
79,1781099982.314924,normal
80,1781099982.316705,normal
81,1781099982.319238,normal
82,1781099982.320978,normal
83,1781099982.322847,normal
84,1781099982.324939,normal
85,1781099982.326840,normal
86,1781099982.328487,normal
87,1781099982.330550,udp_reflection
88,1781099982.332441,normal
89,1781099982.334312,normal
90,1781099982.335895,normal
91,1781099982.337170,normal
92,1781099982.338975,normal
93,1781099982.341073,normal
94,1781099982.342599,normal
95,1781099982.344494,normal
96,1781099982.346240,normal
97,1781099982.348448,normal
98,1781099982.350954,normal
99,1781099982.353360,normal
100,1781099982.355376,normal
101,1781099982.356941,normal
102,1781099982.359517,normal
103,1781099982.361293,normal
104,1781099982.364271,normal
105,1781099982.366120,normal
106,1781099982.368563,udp_reflection
107,1781099982.371328,normal
108,1781099982.373105,normal
109,1781099982.375003,normal
110,1781099982.376587,udp_reflection
111,1781099982.378764,normal
112,1781099982.381433,udp_reflection
113,1781099982.383533,udp_reflection
114,1781099982.385051,normal
115,1781099982.388244,udp_reflection
116,1781099982.389913,normal
117,1781099982.392203,udp_reflection
118,1781099982.393668,normal
119,1781099982.396117,udp_reflection
120,1781099982.397870,normal
121,1781099982.399394,udp_reflection
122,1781099982.401519,udp_reflection
123,1781099982.403736,udp_reflection
124,1781099982.405348,normal
125,1781099982.407523,normal
126,1781099982.409735,normal
127,1781099982.411410,udp_reflection
128,1781099982.413324,normal
129,1781099982.414880,normal
130,1781099982.416832,normal
131,1781099982.417925,normal
132,1781099982.419778,normal
133,1781099982.421457,normal
134,1781099982.423713,normal
135,1781099982.426000,normal
136,1781099982.427745,normal
137,1781099982.429306,normal
138,1781099982.430993,normal
139,1781099982.432618,normal
140,1781099982.434575,udp_reflection
141,1781099982.436466,udp_reflection
142,1781099982.438666,normal
143,1781099982.439988,udp_reflection
144,1781099982.442333,normal
145,1781099982.443525,normal
146,1781099982.445723,normal
147,1781099982.448356,normal
148,1781099982.449921,normal
149,1781099982.451402,normal
150,1781099982.452795,normal
151,1781099982.454190,normal
152,1781099982.456034,normal
153,1781099982.458210,normal
154,1781099982.460001,normal
155,1781099982.462487,normal
156,1781099982.464543,udp_reflection
157,1781099982.466698,normal
158,1781099982.468650,normal
159,1781099982.470468,normal
160,1781099982.472738,normal
161,1781099982.474762,normal
162,1781099982.476550,normal
163,1781099982.477802,normal
164,1781099982.479721,normal
165,1781099982.481523,normal
166,1781099982.483266,normal
167,1781099982.484983,normal
168,1781099982.486745,normal
169,1781099982.488750,normal
170,1781099982.490149,udp_reflection
171,1781099982.491774,normal
172,1781099982.494376,normal
173,1781099982.496722,normal
174,1781099982.498216,normal
175,1781099982.499774,normal
176,1781099982.502463,normal
177,1781099982.503914,normal
178,1781099982.506276,normal
179,1781099982.508566,normal
180,1781099982.510538,normal
181,1781099982.512038,normal
182,1781099982.513856,normal
183,1781099982.515625,normal
184,1781099982.517040,normal
185,1781099982.518862,normal
186,1781099982.521912,normal
187,1781099982.523448,normal
188,1781099982.524994,normal
189,1781099982.526491,normal
190,1781099982.527911,normal
191,1781099982.529848,normal
192,1781099982.531631,normal
193,1781099982.532987,normal
194,1781099982.534871,normal
195,1781099982.536562,normal
196,1781099982.538401,udp_reflection
197,1781099982.540613,normal
198,1781099982.542121,normal
199,1781099982.544065,udp_reflection
200,1781099982.546046,udp_reflection
201,1781099982.547898,normal
202,1781099982.549441,normal
203,1781099982.551116,normal
204,1781099982.553073,normal
205,1781099982.554822,normal
206,1781099982.556510,normal
207,1781099982.558769,normal
208,1781099982.560637,normal
209,1781099982.562593,normal
210,1781099982.564378,normal
211,1781099982.565679,normal
212,1781099982.567564,normal
213,1781099982.569126,udp_reflection
214,1781099982.572360,normal
215,1781099982.573795,normal
216,1781099982.574960,normal
217,1781099982.576855,normal
218,1781099982.578514,udp_reflection
219,1781099982.580276,normal
220,1781099982.582803,normal
221,1781099982.584248,normal
222,1781099982.585667,udp_reflection
223,1781099982.588042,udp_reflection
224,1781099982.589841,normal
225,1781099982.591967,normal
226,1781099982.594886,normal
227,1781099982.596293,normal
228,1781099982.598292,normal
229,1781099982.601008,normal
230,1781099982.603129,udp_reflection
231,1781099982.605031,udp_reflection
232,1781099982.606730,normal
233,1781099982.608454,normal
234,1781099982.610017,normal
235,1781099982.612511,udp_reflection
236,1781099982.614440,normal
237,1781099982.616836,normal
238,1781099982.618992,normal
239,1781099982.621122,normal
240,1781099982.623475,normal
241,1781099982.625332,normal
242,1781099982.627739,normal
243,1781099982.630063,normal
244,1781099982.632306,normal
245,1781099982.634327,normal
246,1781099982.635741,normal
247,1781099982.637415,normal
248,1781099982.639518,normal
249,1781099982.641191,normal
250,1781099982.643050,normal
251,1781099982.644747,normal
252,1781099982.646308,normal
253,1781099982.647528,udp_reflection
254,1781099982.649314,udp_reflection
255,1781099982.650807,normal
256,1781099982.651934,udp_reflection
257,1781099982.653933,normal
258,1781099982.656272,normal
259,1781099982.658259,normal
260,1781099982.659754,normal
261,1781099982.661454,normal
262,1781099982.662773,normal
263,1781099982.664610,normal
264,1781099982.666168,normal
265,1781099982.668078,normal
266,1781099982.670167,udp_reflection
267,1781099982.671670,normal
268,1781099982.673512,normal
269,1781099982.676124,normal
270,1781099982.677697,normal
271,1781099982.679848,normal
272,1781099982.681017,normal
273,1781099982.683460,normal
274,1781099982.685536,normal
275,1781099982.687233,normal
276,1781099982.689281,normal
277,1781099982.690722,udp_reflection
278,1781099982.692702,normal
279,1781099982.695160,normal
280,1781099982.697323,normal
281,1781099982.698642,normal
282,1781099982.700512,udp_reflection
283,1781099982.701619,normal
284,1781099982.702835,normal
285,1781099982.704985,udp_reflection
286,1781099982.706861,normal
287,1781099982.708908,udp_reflection
288,1781099982.711547,normal
289,1781099982.712820,udp_reflection
290,1781099982.714565,normal
291,1781099982.716872,normal
292,1781099982.719394,normal
293,1781099982.720701,normal
294,1781099982.722798,normal
295,1781099982.724528,normal
296,1781099982.725894,normal
297,1781099982.727769,udp_reflection
298,1781099982.729239,normal
299,1781099982.731241,normal
300,1781099982.733125,normal
301,1781099982.735892,udp_reflection
302,1781099982.737543,normal
303,1781099982.739846,normal
304,1781099982.740960,normal
305,1781099982.743032,normal
306,1781099982.745154,normal
307,1781099982.746338,normal
308,1781099982.747711,udp_reflection
309,1781099982.749355,normal
310,1781099982.751489,normal
311,1781099982.752946,normal
312,1781099982.754927,normal
313,1781099982.755825,normal
314,1781099982.758595,normal
315,1781099982.760502,normal
316,1781099982.762036,normal
317,1781099982.763850,normal
318,1781099982.765223,udp_reflection
319,1781099982.767545,normal
320,1781099982.768960,normal
321,1781099982.770462,normal
322,1781099982.772176,normal
323,1781099982.774011,normal
324,1781099982.776695,normal
325,1781099982.777970,normal
326,1781099982.779791,normal
327,1781099982.781603,udp_reflection
328,1781099982.783229,normal
329,1781099982.784719,normal
330,1781099982.786134,udp_reflection
331,1781099982.788142,udp_reflection
332,1781099982.790609,normal
333,1781099982.792745,udp_reflection
334,1781099982.794668,normal
335,1781099982.796556,normal
336,1781099982.798292,normal
337,1781099982.799607,normal
338,1781099982.801282,normal
339,1781099982.803008,udp_reflection
340,1781099982.804545,normal
341,1781099982.806798,normal
342,1781099982.808238,normal
343,1781099982.810353,normal
344,1781099982.812015,normal
345,1781099982.813520,normal
346,1781099982.814750,normal
347,1781099982.816417,normal
348,1781099982.817835,normal
349,1781099982.820351,normal
350,1781099982.821965,normal
351,1781099982.824219,normal
352,1781099982.826531,udp_reflection
353,1781099982.828664,udp_reflection
354,1781099982.830122,normal
355,1781099982.831651,udp_reflection
356,1781099982.833371,udp_reflection
357,1781099982.835489,normal
358,1781099982.836607,normal
359,1781099982.838296,udp_reflection
360,1781099982.839907,udp_reflection
361,1781099982.841993,normal
362,1781099982.843933,udp_reflection
363,1781099982.845714,normal
364,1781099982.846973,udp_reflection
365,1781099982.848140,normal
366,1781099982.849641,normal
367,1781099982.851634,normal
368,1781099982.853336,normal
369,1781099982.855939,udp_reflection
370,1781099982.857990,normal
371,1781099982.860620,udp_reflection
372,1781099982.863005,normal
373,1781099982.865292,udp_reflection
374,1781099982.867060,normal
375,1781099982.869060,udp_reflection
376,1781099982.871277,normal
377,1781099982.872894,normal
378,1781099982.874776,normal
379,1781099982.876365,udp_reflection
380,1781099982.878484,normal
381,1781099982.880457,normal
382,1781099982.881651,udp_reflection
383,1781099982.884144,normal
384,1781099982.885459,normal
385,1781099982.886679,normal
386,1781099982.887565,udp_reflection
387,1781099982.889069,normal
388,1781099982.891370,normal
389,1781099982.893103,normal
390,1781099982.894096,normal
391,1781099982.896082,udp_reflection
392,1781099982.897412,udp_reflection
393,1781099982.899630,udp_reflection
394,1781099982.902459,udp_reflection
395,1781099982.904434,udp_reflection
396,1781099982.906002,normal
397,1781099982.907597,normal
398,1781099982.909041,udp_reflection
399,1781099982.911040,normal
400,1781099982.912461,normal
401,1781099982.914324,normal
402,1781099982.915997,normal
403,1781099982.917626,normal
404,1781099982.919164,normal
405,1781099982.920612,normal
406,1781099982.921893,udp_reflection
407,1781099982.923475,udp_reflection
408,1781099982.925442,normal
409,1781099982.927070,normal
410,1781099982.928926,normal
411,1781099982.931756,normal
412,1781099982.933177,udp_reflection
413,1781099982.935291,udp_reflection
414,1781099982.936566,normal
415,1781099982.938209,normal
416,1781099982.939843,normal
417,1781099982.941297,udp_reflection
