packet_index,timestamp,label
0,1781099992.834565,normal
1,1781099992.836048,normal
2,1781099992.837386,normal
3,1781099992.839096,normal
4,1781099992.840182,normal
5,1781099992.841989,normal
6,1781099992.843169,normal
7,1781099992.844191,normal
8,1781099992.845329,normal
9,1781099992.847437,normal
10,1781099992.848307,normal
11,1781099992.850053,normal
12,1781099992.851243,normal
13,1781099992.852733,normal
14,1781099992.854161,normal
15,1781099992.855473,normal
16,1781099992.857150,normal
17,1781099992.858858,http_flood
18,1781099992.860158,normal
19,1781099992.861629,normal
20,1781099992.863174,normal
21,1781099992.863997,normal
22,1781099992.865451,normal
23,1781099992.867468,normal
24,1781099992.868602,normal
25,1781099992.871120,normal
26,1781099992.872834,normal
27,1781099992.874291,normal
28,1781099992.875777,normal
29,1781099992.877180,udp_reflection
30,1781099992.878201,http_flood
31,1781099992.879888,syn_flood
32,1781099992.881474,normal
33,1781099992.882926,normal
34,1781099992.884608,normal
35,1781099992.885839,normal
36,1781099992.887488,normal
37,1781099992.888667,syn_flood
38,1781099992.890162,normal
39,1781099992.891413,normal
40,1781099992.892999,normal
41,1781099992.895126,normal
42,1781099992.897090,normal
43,1781099992.898910,normal
44,1781099992.900175,normal
45,1781099992.901768,normal
46,1781099992.903456,normal
47,1781099992.904757,normal
48,1781099992.905796,normal
49,1781099992.907302,normal
50,1781099992.908851,normal
51,1781099992.910690,normal
52,1781099992.912340,normal
53,1781099992.913903,normal
54,1781099992.915355,normal
55,1781099992.917047,normal
56,1781099992.918422,normal
57,1781099992.919414,normal
58,1781099992.920559,normal
59,1781099992.921599,normal
60,1781099992.923351,normal
61,1781099992.924788,normal
62,1781099992.926220,normal
63,1781099992.928396,syn_flood
64,1781099992.929243,normal
65,1781099992.930700,syn_flood
66,1781099992.931853,http_flood
67,1781099992.933076,normal
68,1781099992.933786,normal
69,1781099992.935017,syn_flood
70,1781099992.936372,normal
71,1781099992.937508,normal
72,1781099992.938895,normal
73,1781099992.940490,normal
74,1781099992.941876,normal
75,1781099992.943449,normal
76,1781099992.945266,http_flood
77,1781099992.946661,syn_flood
78,1781099992.948469,normal
79,1781099992.950203,normal
80,1781099992.951222,normal
81,1781099992.953226,normal
82,1781099992.955166,normal
83,1781099992.956444,normal
84,1781099992.957487,normal
85,1781099992.958490,normal
86,1781099992.959710,normal
87,1781099992.961224,normal
88,1781099992.962104,normal
89,1781099992.963135,normal
90,1781099992.964386,normal
91,1781099992.965617,normal
92,1781099992.967103,normal
93,1781099992.969006,normal
94,1781099992.970592,normal
95,1781099992.971720,normal
96,1781099992.973270,normal
97,1781099992.975404,normal
98,1781099992.977065,normal
99,1781099992.978680,normal
100,1781099992.979897,normal
101,1781099992.981536,normal
102,1781099992.982798,normal
103,1781099992.984448,normal
104,1781099992.986626,normal
105,1781099992.987753,syn_flood
106,1781099992.989846,normal
107,1781099992.991462,normal
108,1781099992.992867,normal
109,1781099992.993913,normal
110,1781099992.995072,syn_flood
111,1781099992.996161,normal
112,1781099992.997661,normal
113,1781099992.999373,normal
114,1781099993.001111,normal
115,1781099993.003119,normal
116,1781099993.004845,normal
117,1781099993.006343,normal
118,1781099993.008555,normal
119,1781099993.009722,normal
120,1781099993.011488,normal
121,1781099993.013043,normal
122,1781099993.014578,syn_flood
123,1781099993.016006,normal
124,1781099993.017676,normal
125,1781099993.018766,normal
126,1781099993.020101,normal
127,1781099993.021543,normal
128,1781099993.023242,normal
129,1781099993.024398,normal
130,1781099993.025412,normal
131,1781099993.027029,normal
132,1781099993.028269,normal
133,1781099993.030008,normal
134,1781099993.031801,normal
135,1781099993.032824,normal
136,1781099993.033966,normal
137,1781099993.035535,normal
138,1781099993.037051,normal
139,1781099993.038224,normal
140,1781099993.039825,normal
141,1781099993.041275,normal
142,1781099993.042564,normal
143,1781099993.044289,normal
144,1781099993.045910,normal
145,1781099993.047137,normal
146,1781099993.048447,normal
147,1781099993.049940,normal
148,1781099993.051300,normal
149,1781099993.052759,normal
150,1781099993.055248,normal
151,1781099993.057100,http_flood
152,1781099993.059331,normal
153,1781099993.061067,normal
154,1781099993.062446,normal
155,1781099993.063740,normal
156,1781099993.065639,udp_reflection
157,1781099993.067495,normal
158,1781099993.069117,normal
159,1781099993.070820,normal
160,1781099993.072040,syn_flood
161,1781099993.073652,normal
162,1781099993.074597,normal
163,1781099993.075766,normal
164,1781099993.076852,normal
165,1781099993.078171,normal
166,1781099993.079128,normal
167,1781099993.080327,normal
168,1781099993.082662,normal
169,1781099993.084594,normal
170,1781099993.087018,normal
171,1781099993.088890,normal
172,1781099993.090717,normal
173,1781099993.092240,http_flood
174,1781099993.093742,normal
175,1781099993.095200,normal
176,1781099993.096276,normal
177,1781099993.098147,normal
178,1781099993.099480,normal
179,1781099993.100567,normal
180,1781099993.101905,normal
181,1781099993.102716,normal
182,1781099993.103754,normal
183,1781099993.105143,normal
184,1781099993.106550,normal
185,1781099993.108146,normal
186,1781099993.110266,normal
187,1781099993.111734,normal
188,1781099993.113001,normal
189,1781099993.114324,normal
190,1781099993.116114,normal
191,1781099993.117262,normal
192,1781099993.118400,normal
193,1781099993.119889,normal
194,1781099993.121737,normal
195,1781099993.123002,normal
196,1781099993.124051,normal
197,1781099993.125556,normal
198,1781099993.126754,normal
199,1781099993.128090,normal
200,1781099993.129704,syn_flood
201,1781099993.130986,normal
202,1781099993.132241,normal
203,1781099993.133981,normal
204,1781099993.136223,normal
205,1781099993.137484,normal
206,1781099993.138661,normal
207,1781099993.140935,normal
208,1781099993.142284,normal
209,1781099993.143385,normal
210,1781099993.145267,normal
211,1781099993.146718,normal
212,1781099993.148240,normal
213,1781099993.149702,normal
214,1781099993.151033,normal
215,1781099993.152151,normal
216,1781099993.153560,http_flood
217,1781099993.154642,normal
218,1781099993.155674,normal
219,1781099993.157307,normal
220,1781099993.158632,normal
221,1781099993.160253,normal
222,1781099993.161482,normal
223,1781099993.162659,normal
224,1781099993.163917,normal
225,1781099993.165050,normal
226,1781099993.166133,normal
227,1781099993.167768,normal
228,1781099993.168966,normal
229,1781099993.170441,normal
230,1781099993.171643,normal
231,1781099993.173483,normal
232,1781099993.174665,normal
233,1781099993.175940,normal
234,1781099993.177202,normal
235,1781099993.178443,normal
236,1781099993.179762,normal
237,1781099993.181436,normal
238,1781099993.182671,normal
239,1781099993.183749,normal
240,1781099993.185182,normal
241,1781099993.186676,normal
242,1781099993.187977,http_flood
243,1781099993.189570,normal
244,1781099993.190592,normal
245,1781099993.192276,normal
246,1781099993.193457,normal
247,1781099993.194824,normal
248,1781099993.196539,normal
249,1781099993.198385,normal
250,1781099993.199714,normal
251,1781099993.200678,normal
252,1781099993.202635,normal
253,1781099993.203835,normal
254,1781099993.205014,normal
255,1781099993.206765,normal
256,1781099993.208474,http_flood
257,1781099993.209938,normal
258,1781099993.210938,normal
259,1781099993.212388,normal
260,1781099993.213513,normal
261,1781099993.215288,normal
262,1781099993.216922,normal
263,1781099993.218501,normal
264,1781099993.219594,normal
265,1781099993.221134,normal
266,1781099993.222772,syn_flood
267,1781099993.223951,normal
268,1781099993.225099,normal
269,1781099993.226319,http_flood
270,1781099993.227333,normal
271,1781099993.228544,normal
272,1781099993.230974,normal
273,1781099993.232625,normal
274,1781099993.233967,normal
275,1781099993.235477,normal
276,1781099993.236997,normal
277,1781099993.238286,normal
278,1781099993.239991,normal
279,1781099993.241170,normal
280,1781099993.242966,normal
281,1781099993.244505,normal
282,1781099993.245779,http_flood
283,1781099993.246955,normal
284,1781099993.247885,normal
285,1781099993.249310,normal
286,1781099993.250532,normal
287,1781099993.252207,normal
288,1781099993.253234,normal
289,1781099993.255632,normal
290,1781099993.256718,normal
291,1781099993.258251,normal
292,1781099993.260065,normal
293,1781099993.261621,normal
294,1781099993.263386,normal
295,1781099993.264817,normal
296,1781099993.266341,normal
297,1781099993.268123,normal
298,1781099993.269618,normal
299,1781099993.271018,normal
300,1781099993.272145,normal
301,1781099993.273466,normal
302,1781099993.274818,normal
303,1781099993.276484,normal
304,1781099993.277946,normal
305,1781099993.279143,normal
306,1781099993.280464,normal
307,1781099993.281398,normal
308,1781099993.283085,normal
309,1781099993.284861,normal
310,1781099993.286090,normal
311,1781099993.287831,http_flood
312,1781099993.289455,normal
313,1781099993.290749,normal
314,1781099993.292286,normal
315,1781099993.293473,normal
316,1781099993.294645,normal
317,1781099993.295902,normal
318,1781099993.297171,normal
319,1781099993.299403,normal
