packet_index,timestamp,label
0,1781099980.260469,normal
1,1781099980.264965,normal
2,1781099980.267941,normal
3,1781099980.270437,normal
4,1781099980.273335,normal
5,1781099980.275853,normal
6,1781099980.279016,normal
7,1781099980.281583,normal
8,1781099980.284889,normal
9,1781099980.288283,normal
10,1781099980.291447,normal
11,1781099980.294173,normal
12,1781099980.296515,normal
13,1781099980.300629,normal
14,1781099980.303538,normal
15,1781099980.307527,normal
16,1781099980.310365,normal
17,1781099980.313611,normal
18,1781099980.316108,normal
19,1781099980.318482,normal
20,1781099980.320609,normal
21,1781099980.322903,normal
22,1781099980.327210,normal
23,1781099980.330443,normal
24,1781099980.333550,normal
25,1781099980.336057,normal
26,1781099980.338060,normal
27,1781099980.341513,normal
28,1781099980.343818,normal
29,1781099980.347653,normal
30,1781099980.350717,normal
31,1781099980.353961,normal
32,1781099980.356106,normal
33,1781099980.358194,normal
34,1781099980.360370,normal
35,1781099980.363358,normal
36,1781099980.365942,normal
37,1781099980.368036,normal
38,1781099980.371069,normal
39,1781099980.373973,normal
40,1781099980.375691,normal
41,1781099980.378655,normal
42,1781099980.381704,normal
43,1781099980.384545,normal
44,1781099980.387963,normal
45,1781099980.392453,normal
46,1781099980.395194,normal
47,1781099980.397441,normal
48,1781099980.400050,normal
49,1781099980.403697,normal
50,1781099980.406074,normal
51,1781099980.408728,normal
52,1781099980.411746,normal
53,1781099980.414493,normal
54,1781099980.416846,normal
55,1781099980.419436,normal
56,1781099980.422219,normal
57,1781099980.425337,normal
58,1781099980.427768,normal
59,1781099980.430474,normal
60,1781099980.433678,normal
61,1781099980.436122,normal
62,1781099980.438653,normal
63,1781099980.442197,normal
64,1781099980.445315,normal
65,1781099980.448383,normal
66,1781099980.452012,normal
67,1781099980.454820,normal
68,1781099980.457939,normal
69,1781099980.461671,normal
70,1781099980.463649,normal
71,1781099980.466350,normal
72,1781099980.469399,normal
73,1781099980.472282,normal
74,1781099980.475079,normal
75,1781099980.477633,normal
76,1781099980.480183,normal
77,1781099980.482133,normal
78,1781099980.485569,normal
79,1781099980.487517,normal
80,1781099980.488863,normal
81,1781099980.491381,normal
82,1781099980.493282,normal
83,1781099980.495469,normal
84,1781099980.498688,normal
85,1781099980.501840,normal
86,1781099980.505024,normal
87,1781099980.507093,normal
88,1781099980.509974,normal
89,1781099980.513074,normal
90,1781099980.515622,normal
91,1781099980.518368,normal
92,1781099980.520928,normal
93,1781099980.524155,normal
94,1781099980.526496,normal
95,1781099980.528208,normal
96,1781099980.531168,normal
97,1781099980.534867,normal
98,1781099980.537850,normal
99,1781099980.540682,normal
100,1781099980.544842,normal
101,1781099980.548009,normal
102,1781099980.549921,normal
103,1781099980.551801,normal
104,1781099980.554483,normal
105,1781099980.556344,normal
106,1781099980.558277,normal
107,1781099980.560487,normal
108,1781099980.562874,normal
109,1781099980.565637,normal
110,1781099980.567750,normal
111,1781099980.570097,normal
112,1781099980.572806,normal
113,1781099980.575593,normal
114,1781099980.578291,normal
115,1781099980.581588,normal
116,1781099980.584691,normal
117,1781099980.587173,normal
118,1781099980.590293,normal
119,1781099980.592436,normal
120,1781099980.594919,normal
121,1781099980.597625,normal
122,1781099980.600152,normal
123,1781099980.602372,normal
124,1781099980.605547,normal
125,1781099980.608239,normal
126,1781099980.611047,normal
127,1781099980.613579,normal
128,1781099980.616326,normal
129,1781099980.619256,normal
130,1781099980.621344,normal
131,1781099980.623210,normal
132,1781099980.625609,normal
133,1781099980.628260,normal
134,1781099980.630248,normal
135,1781099980.632039,normal
136,1781099980.634016,normal
137,1781099980.638165,normal
138,1781099980.641551,normal
139,1781099980.645620,normal
140,1781099980.648132,normal
141,1781099980.650283,normal
142,1781099980.652165,normal
143,1781099980.654196,normal
144,1781099980.657806,normal
145,1781099980.660469,normal
146,1781099980.663657,normal
147,1781099980.666139,normal
148,1781099980.668470,normal
149,1781099980.671566,normal
150,1781099980.675786,normal
151,1781099980.678141,normal
