packet_index,timestamp,label
0,1781099979.215966,normal
1,1781099979.217806,normal
2,1781099979.218904,normal
3,1781099979.219988,normal
4,1781099979.221334,normal
5,1781099979.222549,normal
6,1781099979.223842,normal
7,1781099979.225478,normal
8,1781099979.227510,normal
9,1781099979.229125,normal
10,1781099979.230776,normal
11,1781099979.232049,normal
12,1781099979.233428,normal
13,1781099979.234614,normal
14,1781099979.235750,normal
15,1781099979.237110,normal
16,1781099979.237910,normal
17,1781099979.239377,normal
18,1781099979.241069,normal
19,1781099979.242330,normal
20,1781099979.243933,normal
21,1781099979.244736,normal
22,1781099979.245740,normal
23,1781099979.247062,normal
24,1781099979.248106,normal
25,1781099979.249068,normal
26,1781099979.250342,normal
27,1781099979.251992,normal
28,1781099979.253567,normal
29,1781099979.254547,normal
30,1781099979.256362,normal
31,1781099979.257723,normal
32,1781099979.259332,normal
33,1781099979.260783,normal
34,1781099979.261872,normal
35,1781099979.263175,normal
36,1781099979.264915,normal
37,1781099979.265798,normal
38,1781099979.267141,normal
39,1781099979.268417,normal
40,1781099979.270073,normal
41,1781099979.271717,normal
42,1781099979.273098,normal
43,1781099979.274552,normal
44,1781099979.275802,normal
45,1781099979.277055,normal
46,1781099979.278345,normal
47,1781099979.279173,normal
48,1781099979.280545,normal
49,1781099979.282070,normal
50,1781099979.283286,normal
51,1781099979.284392,normal
52,1781099979.285297,normal
53,1781099979.286662,normal
54,1781099979.287513,normal
55,1781099979.288606,normal
56,1781099979.289741,normal
57,1781099979.290683,normal
58,1781099979.291679,normal
59,1781099979.292894,normal
60,1781099979.294919,normal
61,1781099979.296230,normal
62,1781099979.297228,normal
63,1781099979.298713,normal
64,1781099979.300191,normal
65,1781099979.301633,normal
66,1781099979.303002,normal
67,1781099979.304795,normal
68,1781099979.306206,normal
69,1781099979.307317,normal
70,1781099979.308586,normal
71,1781099979.309987,normal
72,1781099979.310870,normal
73,1781099979.312224,normal
74,1781099979.313988,normal
75,1781099979.315462,normal
76,1781099979.316497,normal
77,1781099979.317399,normal
78,1781099979.318985,normal
79,1781099979.320374,normal
80,1781099979.321855,normal
81,1781099979.323226,normal
82,1781099979.325323,normal
83,1781099979.326433,normal
84,1781099979.327295,normal
85,1781099979.328450,normal
86,1781099979.329911,normal
87,1781099979.331071,normal
88,1781099979.332249,normal
89,1781099979.333486,normal
90,1781099979.335009,normal
91,1781099979.336623,normal
92,1781099979.337727,normal
93,1781099979.339328,normal
94,1781099979.341183,normal
95,1781099979.342503,normal
96,1781099979.344145,normal
97,1781099979.345682,normal
98,1781099979.346981,normal
99,1781099979.348320,normal
100,1781099979.349732,normal
101,1781099979.351000,normal
102,1781099979.352665,normal
103,1781099979.354029,normal
104,1781099979.355587,normal
105,1781099979.357250,normal
106,1781099979.358550,normal
107,1781099979.359899,normal
108,1781099979.360905,normal
109,1781099979.362690,normal
110,1781099979.363827,normal
111,1781099979.365545,normal
112,1781099979.366978,normal
113,1781099979.368080,normal
114,1781099979.369444,normal
115,1781099979.370317,normal
116,1781099979.371632,normal
117,1781099979.373047,normal
118,1781099979.373922,normal
119,1781099979.374876,normal
120,1781099979.376726,normal
121,1781099979.378292,normal
122,1781099979.379484,normal
123,1781099979.380945,normal
124,1781099979.382712,normal
125,1781099979.383813,normal
126,1781099979.385238,normal
127,1781099979.386438,normal
128,1781099979.387427,normal
129,1781099979.388639,normal
130,1781099979.389687,normal
131,1781099979.390997,normal
132,1781099979.391935,normal
133,1781099979.393203,normal
134,1781099979.394421,normal
135,1781099979.395202,normal
136,1781099979.396323,normal
137,1781099979.397923,normal
138,1781099979.399296,normal
139,1781099979.400597,normal
140,1781099979.401572,normal
141,1781099979.402783,normal
142,1781099979.403747,normal
143,1781099979.405161,normal
144,1781099979.406838,normal
145,1781099979.408031,normal
146,1781099979.409659,normal
147,1781099979.410612,normal
148,1781099979.411925,normal
149,1781099979.413083,normal
150,1781099979.414275,normal
151,1781099979.415915,normal
152,1781099979.417273,normal
