packet_index,timestamp,label
0,1781099975.096866,normal
1,1781099975.099474,normal
2,1781099975.101413,normal
3,1781099975.104298,normal
4,1781099975.107387,normal
5,1781099975.109360,normal
6,1781099975.112652,normal
7,1781099975.115302,normal
8,1781099975.118719,normal
9,1781099975.121677,normal
10,1781099975.124157,normal
11,1781099975.127436,normal
12,1781099975.129548,normal
13,1781099975.132453,normal
14,1781099975.134061,normal
15,1781099975.137048,normal
16,1781099975.139473,normal
17,1781099975.142102,normal
18,1781099975.143499,normal
19,1781099975.145895,normal
20,1781099975.148345,normal
21,1781099975.151505,normal
22,1781099975.153540,normal
23,1781099975.155192,normal
24,1781099975.157186,normal
25,1781099975.160489,normal
26,1781099975.162038,normal
27,1781099975.164271,normal
28,1781099975.166982,normal
29,1781099975.168947,normal
30,1781099975.170428,normal
31,1781099975.172761,normal
32,1781099975.175373,normal
33,1781099975.177698,normal
34,1781099975.179984,normal
35,1781099975.182097,normal
36,1781099975.184304,normal
37,1781099975.187059,normal
38,1781099975.188812,normal
39,1781099975.191137,normal
40,1781099975.193219,normal
41,1781099975.195048,normal
42,1781099975.199119,normal
43,1781099975.202372,normal
44,1781099975.204503,normal
45,1781099975.206439,normal
46,1781099975.208215,normal
47,1781099975.210751,normal
48,1781099975.212830,normal
49,1781099975.216114,normal
50,1781099975.218306,normal
51,1781099975.220747,normal
52,1781099975.222868,normal
53,1781099975.225502,normal
54,1781099975.227801,normal
55,1781099975.230385,normal
56,1781099975.232519,normal
57,1781099975.235221,normal
58,1781099975.237942,normal
59,1781099975.240442,normal
60,1781099975.242956,normal
61,1781099975.244623,normal
62,1781099975.246284,normal
63,1781099975.249524,normal
64,1781099975.251400,normal
65,1781099975.254148,normal
66,1781099975.256624,normal
67,1781099975.258928,normal
68,1781099975.261319,normal
69,1781099975.263481,normal
70,1781099975.265150,normal
71,1781099975.267219,normal
72,1781099975.270264,normal
73,1781099975.272843,normal
74,1781099975.275250,normal
75,1781099975.277310,normal
76,1781099975.280272,normal
77,1781099975.283357,normal
78,1781099975.285516,normal
79,1781099975.288188,normal
80,1781099975.290201,normal
81,1781099975.292361,http_flood
82,1781099975.294757,normal
83,1781099975.296349,normal
84,1781099975.299040,normal
85,1781099975.301462,normal
86,1781099975.302912,normal
87,1781099975.305664,normal
88,1781099975.309714,normal
89,1781099975.312125,normal
90,1781099975.315192,normal
91,1781099975.317186,normal
92,1781099975.319603,normal
93,1781099975.321938,normal
94,1781099975.324004,normal
95,1781099975.326293,normal
96,1781099975.328922,normal
97,1781099975.332032,normal
98,1781099975.333826,normal
99,1781099975.335751,normal
100,1781099975.337343,normal
101,1781099975.340416,normal
102,1781099975.343498,normal
103,1781099975.346863,normal
104,1781099975.349727,normal
105,1781099975.351602,normal
106,1781099975.354223,normal
107,1781099975.356658,normal
108,1781099975.358957,normal
109,1781099975.361395,normal
110,1781099975.363447,normal
111,1781099975.365081,normal
112,1781099975.367353,normal
113,1781099975.369526,normal
114,1781099975.371065,normal
115,1781099975.373008,normal
116,1781099975.374669,normal
117,1781099975.377792,normal
118,1781099975.380612,normal
119,1781099975.382549,normal
120,1781099975.385504,normal
121,1781099975.387470,udp_reflection
122,1781099975.390110,normal
123,1781099975.391738,normal
124,1781099975.394331,normal
125,1781099975.397094,normal
126,1781099975.399740,normal
127,1781099975.402583,normal
128,1781099975.405614,normal
129,1781099975.407181,normal
130,1781099975.408698,normal
131,1781099975.413068,normal
132,1781099975.415694,normal
133,1781099975.418007,normal
134,1781099975.420307,normal
135,1781099975.423250,normal
136,1781099975.425206,normal
137,1781099975.427386,normal
138,1781099975.430293,normal
139,1781099975.432732,http_flood
140,1781099975.435590,normal
141,1781099975.437602,normal
142,1781099975.439979,normal
143,1781099975.442984,normal
144,1781099975.445626,udp_reflection
145,1781099975.447583,normal
146,1781099975.449408,normal
147,1781099975.450839,normal
148,1781099975.452012,normal
149,1781099975.455611,normal
150,1781099975.457662,normal
151,1781099975.460181,normal
152,1781099975.462726,normal
153,1781099975.465234,normal
154,1781099975.467347,normal
155,1781099975.468750,normal
156,1781099975.470526,normal
157,1781099975.472454,normal
158,1781099975.474981,normal
159,1781099975.478005,normal
160,1781099975.480183,normal
161,1781099975.482822,normal
162,1781099975.484362,normal
163,1781099975.486743,normal
164,1781099975.489249,normal
165,1781099975.491826,normal
166,1781099975.493705,normal
167,1781099975.496444,normal
168,1781099975.498283,normal
169,1781099975.499853,normal
170,1781099975.501501,normal
171,1781099975.503536,normal
172,1781099975.505483,normal
173,1781099975.507496,normal
174,1781099975.512036,normal
175,1781099975.514552,normal
176,1781099975.516011,normal
177,1781099975.518135,normal
178,1781099975.519800,normal
179,1781099975.522113,normal
180,1781099975.523795,normal
181,1781099975.525824,normal
182,1781099975.528301,normal
183,1781099975.530593,normal
184,1781099975.533427,normal
185,1781099975.535092,normal
186,1781099975.537644,normal
187,1781099975.540365,normal
188,1781099975.542933,normal
189,1781099975.544915,normal
190,1781099975.547027,normal
191,1781099975.548907,normal
192,1781099975.550569,normal
193,1781099975.551792,normal
194,1781099975.554615,normal
195,1781099975.556983,normal
196,1781099975.558571,normal
197,1781099975.560546,normal
198,1781099975.562597,normal
199,1781099975.565012,normal
200,1781099975.569910,normal
201,1781099975.572611,normal
202,1781099975.574489,normal
203,1781099975.576590,normal
204,1781099975.579021,normal
205,1781099975.581772,normal
206,1781099975.584203,normal
207,1781099975.586620,normal
208,1781099975.589431,normal
209,1781099975.593179,normal
210,1781099975.595692,normal
211,1781099975.597932,normal
212,1781099975.601133,syn_flood
213,1781099975.603170,normal
214,1781099975.605436,normal
215,1781099975.607795,normal
216,1781099975.610356,syn_flood
217,1781099975.612364,normal
218,1781099975.614722,normal
219,1781099975.616755,normal
220,1781099975.619425,normal
221,1781099975.623258,normal
222,1781099975.625148,normal
223,1781099975.627184,normal
224,1781099975.629193,normal
225,1781099975.631472,normal
226,1781099975.634119,normal
227,1781099975.637107,normal
228,1781099975.639775,normal
229,1781099975.642300,normal
230,1781099975.646287,normal
231,1781099975.648210,normal
232,1781099975.650403,normal
233,1781099975.652668,normal
234,1781099975.654662,normal
235,1781099975.656690,normal
236,1781099975.658835,normal
237,1781099975.661630,normal
238,1781099975.663639,normal
239,1781099975.665667,normal
240,1781099975.668412,normal
241,1781099975.670890,normal
242,1781099975.672660,normal
243,1781099975.675491,normal
244,1781099975.678929,normal
245,1781099975.680298,http_flood
246,1781099975.682383,normal
247,1781099975.686158,normal
248,1781099975.688411,normal
249,1781099975.691828,normal
250,1781099975.694236,normal
251,1781099975.696345,normal
252,1781099975.698644,normal
253,1781099975.700128,normal
254,1781099975.702384,normal
255,1781099975.704107,normal
256,1781099975.705378,normal
257,1781099975.707911,normal
258,1781099975.710295,normal
259,1781099975.712999,normal
260,1781099975.714703,normal
261,1781099975.716627,normal
262,1781099975.718320,normal
263,1781099975.720368,normal
264,1781099975.721940,normal
265,1781099975.724493,normal
266,1781099975.726083,normal
267,1781099975.728318,normal
268,1781099975.729990,normal
269,1781099975.732701,syn_flood
270,1781099975.734448,normal
271,1781099975.736689,normal
272,1781099975.739171,normal
273,1781099975.741680,normal
274,1781099975.743722,normal
275,1781099975.746408,normal
276,1781099975.749353,normal
277,1781099975.752165,normal
278,1781099975.753881,normal
279,1781099975.756451,normal
280,1781099975.758665,normal
281,1781099975.761483,normal
282,1781099975.764228,normal
283,1781099975.766115,normal
284,1781099975.768158,normal
285,1781099975.771479,normal
286,1781099975.772885,normal
287,1781099975.775668,normal
288,1781099975.777342,normal
289,1781099975.780309,normal
290,1781099975.781710,normal
291,1781099975.784214,normal
292,1781099975.787670,normal
293,1781099975.789600,normal
294,1781099975.791636,normal
295,1781099975.792920,normal
296,1781099975.795225,normal
297,1781099975.797600,normal
298,1781099975.799379,normal
299,1781099975.801858,normal
300,1781099975.804543,normal
301,1781099975.807537,normal
302,1781099975.809076,normal
303,1781099975.811216,normal
304,1781099975.813342,normal
305,1781099975.815325,normal
306,1781099975.817317,normal
307,1781099975.819673,normal
308,1781099975.822205,normal
309,1781099975.824368,normal
310,1781099975.826425,normal
311,1781099975.828889,normal
312,1781099975.830830,normal
313,1781099975.833346,normal
314,1781099975.835177,normal
315,1781099975.837139,normal
316,1781099975.839183,normal
317,1781099975.840920,normal
318,1781099975.842768,normal
319,1781099975.844575,normal
320,1781099975.846648,normal
321,1781099975.848691,normal
322,1781099975.850658,normal
323,1781099975.853236,normal
324,1781099975.854905,normal
325,1781099975.857385,udp_reflection
326,1781099975.859478,normal
327,1781099975.861521,normal
328,1781099975.863520,normal
329,1781099975.865584,normal
330,1781099975.867413,normal
331,1781099975.870147,normal
332,1781099975.873016,normal
333,1781099975.875026,normal
334,1781099975.876958,normal
335,1781099975.879844,normal
336,1781099975.881604,normal
337,1781099975.883136,normal
338,1781099975.884951,normal
339,1781099975.887734,syn_flood
340,1781099975.889177,normal
341,1781099975.891318,normal
342,1781099975.893784,normal
343,1781099975.895330,normal
344,1781099975.899050,normal
345,1781099975.901063,normal
346,1781099975.902742,normal
347,1781099975.904585,normal
348,1781099975.906816,normal
349,1781099975.909431,normal
350,1781099975.912021,normal
351,1781099975.914604,normal
352,1781099975.916607,normal
353,1781099975.919171,normal
354,1781099975.920640,normal
355,1781099975.922657,normal
356,1781099975.925070,normal
357,1781099975.926518,normal
358,1781099975.928397,normal
359,1781099975.929734,normal
360,1781099975.931877,normal
361,1781099975.934008,syn_flood
362,1781099975.936283,normal
363,1781099975.938557,normal
