packet_index,timestamp,label
0,1781099981.760596,normal
1,1781099981.762503,syn_flood
2,1781099981.763762,normal
3,1781099981.766201,normal
4,1781099981.769489,normal
5,1781099981.771681,normal
6,1781099981.773259,normal
7,1781099981.775197,normal
8,1781099981.777342,normal
9,1781099981.779382,normal
10,1781099981.781087,normal
11,1781099981.783209,syn_flood
12,1781099981.784302,normal
13,1781099981.786187,normal
14,1781099981.787866,normal
15,1781099981.789664,normal
16,1781099981.791378,normal
17,1781099981.793739,syn_flood
18,1781099981.795273,normal
19,1781099981.797912,normal
20,1781099981.800129,normal
21,1781099981.802279,normal
22,1781099981.803602,normal
23,1781099981.805544,normal
24,1781099981.806628,normal
25,1781099981.809609,normal
26,1781099981.811764,normal
27,1781099981.813054,normal
28,1781099981.815660,normal
29,1781099981.817697,normal
30,1781099981.820790,normal
31,1781099981.823055,normal
32,1781099981.824768,syn_flood
33,1781099981.825957,normal
34,1781099981.827402,normal
35,1781099981.829561,normal
36,1781099981.831799,normal
37,1781099981.833449,normal
38,1781099981.835267,normal
39,1781099981.837094,normal
40,1781099981.838905,normal
41,1781099981.840862,normal
42,1781099981.843724,normal
43,1781099981.845543,normal
44,1781099981.846998,normal
45,1781099981.848912,normal
46,1781099981.851545,normal
47,1781099981.853243,normal
48,1781099981.855318,normal
49,1781099981.856836,normal
50,1781099981.859925,normal
51,1781099981.862153,normal
52,1781099981.863815,normal
53,1781099981.865606,normal
54,1781099981.867414,normal
55,1781099981.868768,normal
56,1781099981.870594,normal
57,1781099981.872645,syn_flood
58,1781099981.874994,normal
59,1781099981.877593,normal
60,1781099981.879091,normal
61,1781099981.880710,normal
62,1781099981.882173,syn_flood
63,1781099981.883824,syn_flood
64,1781099981.886443,normal
65,1781099981.888345,syn_flood
66,1781099981.890441,normal
67,1781099981.892286,syn_flood
68,1781099981.893828,normal
69,1781099981.895736,normal
70,1781099981.897415,normal
71,1781099981.899912,normal
72,1781099981.901440,normal
73,1781099981.904085,normal
74,1781099981.905619,normal
75,1781099981.906991,normal
76,1781099981.908601,normal
77,1781099981.910601,syn_flood
78,1781099981.912146,normal
79,1781099981.914105,normal
80,1781099981.916311,normal
81,1781099981.919170,normal
82,1781099981.920871,normal
83,1781099981.922733,normal
84,1781099981.925105,normal
85,1781099981.926578,normal
86,1781099981.928121,normal
87,1781099981.930380,normal
88,1781099981.932976,normal
89,1781099981.934884,normal
90,1781099981.936700,normal
91,1781099981.937853,normal
92,1781099981.939279,normal
93,1781099981.941047,normal
94,1781099981.942809,normal
95,1781099981.944511,normal
96,1781099981.946335,syn_flood
97,1781099981.947834,normal
98,1781099981.950087,normal
99,1781099981.951497,normal
100,1781099981.952825,normal
101,1781099981.954738,normal
102,1781099981.956430,syn_flood
103,1781099981.959016,normal
104,1781099981.960306,normal
105,1781099981.962067,normal
106,1781099981.963491,syn_flood
107,1781099981.964937,normal
108,1781099981.966874,normal
109,1781099981.969960,syn_flood
110,1781099981.972021,normal
111,1781099981.973562,normal
112,1781099981.975183,normal
113,1781099981.977139,normal
114,1781099981.978939,normal
115,1781099981.980245,normal
116,1781099981.981978,normal
117,1781099981.983446,syn_flood
118,1781099981.984882,syn_flood
119,1781099981.987551,normal
120,1781099981.989240,normal
121,1781099981.991060,normal
122,1781099981.993581,normal
123,1781099981.995549,normal
124,1781099981.997283,normal
125,1781099981.998837,normal
126,1781099982.000933,normal
127,1781099982.002705,normal
128,1781099982.005115,normal
129,1781099982.006205,normal
130,1781099982.007684,syn_flood
131,1781099982.009629,normal
132,1781099982.011714,normal
133,1781099982.013590,normal
134,1781099982.015947,normal
135,1781099982.017235,normal
136,1781099982.018330,normal
137,1781099982.021145,normal
138,1781099982.024097,syn_flood
139,1781099982.025755,normal
140,1781099982.026830,normal
141,1781099982.028740,normal
142,1781099982.030320,normal
143,1781099982.031903,normal
144,1781099982.034308,normal
145,1781099982.035675,normal
146,1781099982.037405,normal
147,1781099982.039195,normal
148,1781099982.040718,normal
149,1781099982.042997,normal
150,1781099982.045234,normal
151,1781099982.046976,normal
152,1781099982.048848,normal
153,1781099982.050428,normal
154,1781099982.052326,normal
155,1781099982.054336,normal
156,1781099982.056052,normal
157,1781099982.058773,normal
158,1781099982.060423,normal
159,1781099982.062404,normal
