packet_index,timestamp,label
0,1781099974.339095,http_flood
1,1781099974.340109,normal
2,1781099974.340863,normal
3,1781099974.341938,normal
4,1781099974.343210,normal
5,1781099974.344581,normal
6,1781099974.345973,normal
7,1781099974.347318,normal
8,1781099974.348525,normal
9,1781099974.349567,normal
10,1781099974.350954,normal
11,1781099974.352403,normal
12,1781099974.353718,normal
13,1781099974.355070,normal
14,1781099974.356359,normal
15,1781099974.357483,normal
16,1781099974.358485,normal
17,1781099974.359304,normal
18,1781099974.360200,normal
19,1781099974.361037,normal
20,1781099974.361977,normal
21,1781099974.362972,normal
22,1781099974.364319,normal
23,1781099974.365520,normal
24,1781099974.366624,normal
25,1781099974.367722,normal
26,1781099974.368750,normal
27,1781099974.370311,normal
28,1781099974.371394,normal
29,1781099974.372453,normal
30,1781099974.373499,normal
31,1781099974.374748,normal
32,1781099974.375633,normal
33,1781099974.376694,normal
34,1781099974.377551,normal
35,1781099974.378310,normal
36,1781099974.380065,normal
37,1781099974.380899,normal
38,1781099974.381770,normal
39,1781099974.382837,normal
40,1781099974.383753,normal
41,1781099974.385197,normal
42,1781099974.386254,normal
43,1781099974.387347,normal
44,1781099974.388556,normal
45,1781099974.390318,normal
46,1781099974.391961,normal
47,1781099974.392797,normal
48,1781099974.393882,normal
49,1781099974.394728,normal
50,1781099974.395978,normal
51,1781099974.397315,normal
52,1781099974.398353,normal
53,1781099974.399319,normal
54,1781099974.400410,normal
55,1781099974.401723,normal
56,1781099974.403095,normal
57,1781099974.404266,normal
58,1781099974.406156,normal
59,1781099974.407177,normal
60,1781099974.408636,normal
61,1781099974.410091,normal
62,1781099974.411589,normal
63,1781099974.412822,normal
64,1781099974.414160,normal
65,1781099974.415347,normal
66,1781099974.416469,normal
67,1781099974.417534,normal
68,1781099974.418657,normal
69,1781099974.419760,normal
70,1781099974.421042,udp_reflection
71,1781099974.422652,normal
72,1781099974.423581,normal
73,1781099974.424548,normal
74,1781099974.425443,normal
75,1781099974.426392,normal
76,1781099974.427329,normal
77,1781099974.428293,normal
78,1781099974.429091,normal
79,1781099974.430737,normal
80,1781099974.432131,normal
81,1781099974.433220,normal
82,1781099974.434256,normal
83,1781099974.435801,normal
84,1781099974.437102,normal
85,1781099974.438158,normal
86,1781099974.439277,normal
87,1781099974.440269,normal
88,1781099974.441201,normal
89,1781099974.442107,normal
90,1781099974.443149,normal
91,1781099974.444868,normal
92,1781099974.445950,normal
93,1781099974.447656,normal
94,1781099974.448927,normal
95,1781099974.450206,normal
96,1781099974.452272,normal
97,1781099974.453529,normal
98,1781099974.454824,http_flood
99,1781099974.455758,normal
100,1781099974.457279,normal
101,1781099974.458396,normal
102,1781099974.459462,normal
103,1781099974.460648,normal
104,1781099974.461570,normal
105,1781099974.462682,normal
106,1781099974.463993,normal
107,1781099974.465044,normal
108,1781099974.466416,normal
109,1781099974.467467,normal
110,1781099974.468447,syn_flood
111,1781099974.469816,normal
112,1781099974.471149,normal
113,1781099974.472087,normal
114,1781099974.473073,http_flood
115,1781099974.473855,normal
116,1781099974.474517,normal
117,1781099974.475464,normal
118,1781099974.476534,normal
119,1781099974.477735,normal
120,1781099974.478817,normal
121,1781099974.479997,normal
122,1781099974.481213,syn_flood
123,1781099974.482369,syn_flood
124,1781099974.483342,normal
125,1781099974.484132,normal
126,1781099974.485160,normal
127,1781099974.486146,normal
128,1781099974.487430,normal
129,1781099974.488660,normal
130,1781099974.489712,normal
131,1781099974.490836,normal
132,1781099974.491634,normal
133,1781099974.492858,normal
134,1781099974.493789,normal
135,1781099974.494808,normal
136,1781099974.496227,normal
137,1781099974.497134,normal
138,1781099974.497941,normal
139,1781099974.498590,normal
140,1781099974.499517,normal
141,1781099974.500813,normal
142,1781099974.502331,normal
143,1781099974.504073,normal
144,1781099974.505028,normal
145,1781099974.506326,normal
146,1781099974.507657,normal
147,1781099974.508959,normal
148,1781099974.510691,normal
149,1781099974.511832,normal
150,1781099974.513048,normal
151,1781099974.514862,normal
152,1781099974.515639,normal
153,1781099974.516638,normal
154,1781099974.517800,normal
155,1781099974.519455,normal
156,1781099974.520376,normal
157,1781099974.521372,normal
158,1781099974.522803,normal
159,1781099974.524081,normal
160,1781099974.525062,normal
161,1781099974.526258,normal
162,1781099974.527744,normal
163,1781099974.528897,normal
164,1781099974.530245,normal
165,1781099974.531291,normal
166,1781099974.532522,normal
167,1781099974.533762,normal
168,1781099974.534909,normal
169,1781099974.535884,normal
170,1781099974.536983,normal
171,1781099974.538595,normal
172,1781099974.539520,normal
173,1781099974.540526,normal
174,1781099974.541651,normal
175,1781099974.542934,normal
176,1781099974.543911,normal
177,1781099974.544745,normal
178,1781099974.545359,normal
179,1781099974.546160,normal
180,1781099974.547475,normal
181,1781099974.548495,normal
182,1781099974.550148,normal
183,1781099974.551470,normal
184,1781099974.552516,normal
185,1781099974.553740,normal
186,1781099974.555164,normal
187,1781099974.556437,normal
188,1781099974.557466,normal
189,1781099974.559180,normal
190,1781099974.560065,normal
191,1781099974.561078,normal
192,1781099974.562445,normal
193,1781099974.563341,normal
194,1781099974.564377,normal
195,1781099974.565708,normal
196,1781099974.567117,normal
197,1781099974.568147,normal
198,1781099974.569525,normal
199,1781099974.570447,normal
200,1781099974.571404,normal
201,1781099974.572555,normal
202,1781099974.573159,normal
203,1781099974.575198,normal
204,1781099974.576620,normal
205,1781099974.578109,normal
206,1781099974.579501,normal
207,1781099974.580282,normal
208,1781099974.581780,normal
209,1781099974.583476,normal
210,1781099974.584848,normal
211,1781099974.586072,normal
212,1781099974.587434,normal
213,1781099974.588410,normal
214,1781099974.589482,normal
215,1781099974.590553,normal
216,1781099974.591931,normal
217,1781099974.593239,normal
218,1781099974.594680,normal
219,1781099974.596254,normal
220,1781099974.597177,normal
221,1781099974.598424,normal
222,1781099974.599248,normal
223,1781099974.600669,http_flood
224,1781099974.602467,normal
225,1781099974.604066,normal
226,1781099974.605082,normal
227,1781099974.605963,syn_flood
228,1781099974.606867,http_flood
229,1781099974.608799,normal
230,1781099974.609783,normal
231,1781099974.611423,normal
232,1781099974.612860,normal
233,1781099974.614330,normal
234,1781099974.615701,normal
235,1781099974.617014,normal
236,1781099974.618147,normal
237,1781099974.619631,normal
238,1781099974.620870,normal
239,1781099974.622119,normal
240,1781099974.623237,normal
241,1781099974.624070,normal
242,1781099974.624949,normal
243,1781099974.625778,normal
244,1781099974.626780,normal
245,1781099974.627691,normal
246,1781099974.629114,normal
247,1781099974.630328,normal
248,1781099974.630944,normal
249,1781099974.632117,normal
250,1781099974.633209,syn_flood
251,1781099974.634585,normal
252,1781099974.635545,normal
253,1781099974.636784,normal
254,1781099974.637588,normal
255,1781099974.638941,normal
256,1781099974.640287,normal
257,1781099974.641294,normal
258,1781099974.642643,normal
259,1781099974.644094,normal
260,1781099974.645051,normal
261,1781099974.645999,normal
262,1781099974.646824,syn_flood
263,1781099974.648056,normal
264,1781099974.648997,normal
265,1781099974.650108,normal
266,1781099974.651330,normal
267,1781099974.652848,normal
268,1781099974.653633,normal
269,1781099974.655238,normal
270,1781099974.656030,normal
271,1781099974.656905,normal
272,1781099974.658457,normal
273,1781099974.659349,normal
274,1781099974.660056,normal
275,1781099974.660872,normal
276,1781099974.662242,normal
277,1781099974.663015,normal
278,1781099974.664336,normal
279,1781099974.665905,normal
280,1781099974.667282,normal
281,1781099974.668201,normal
282,1781099974.669652,normal
283,1781099974.670930,normal
284,1781099974.671984,normal
285,1781099974.672932,normal
286,1781099974.674345,normal
287,1781099974.675488,normal
288,1781099974.676680,normal
289,1781099974.678154,normal
290,1781099974.679837,normal
291,1781099974.681139,normal
292,1781099974.682511,normal
293,1781099974.683557,normal
294,1781099974.684936,normal
295,1781099974.686229,normal
296,1781099974.687487,normal
297,1781099974.688691,normal
298,1781099974.690058,normal
299,1781099974.691182,normal
300,1781099974.692469,normal
301,1781099974.693681,http_flood
302,1781099974.695431,normal
303,1781099974.696805,normal
304,1781099974.697475,normal
305,1781099974.698429,normal
306,1781099974.700051,normal
307,1781099974.701364,normal
308,1781099974.702419,normal
309,1781099974.703629,normal
310,1781099974.705168,normal
311,1781099974.706350,normal
312,1781099974.707165,normal
313,1781099974.708453,normal
314,1781099974.709643,normal
315,1781099974.711040,normal
316,1781099974.712490,normal
317,1781099974.713265,normal
318,1781099974.714230,normal
319,1781099974.715744,normal
320,1781099974.716862,normal
321,1781099974.718029,normal
322,1781099974.719109,normal
323,1781099974.720245,normal
324,1781099974.721561,normal
325,1781099974.722276,normal
326,1781099974.723253,normal
327,1781099974.724315,normal
328,1781099974.725400,http_flood
329,1781099974.725944,normal
330,1781099974.727179,normal
331,1781099974.728193,normal
332,1781099974.729186,normal
333,1781099974.730190,normal
334,1781099974.731217,normal
335,1781099974.732346,normal
336,1781099974.733186,udp_reflection
337,1781099974.734552,normal
338,1781099974.736247,normal
339,1781099974.737740,normal
340,1781099974.738641,normal
341,1781099974.740066,http_flood
342,1781099974.741369,normal
343,1781099974.742524,normal
344,1781099974.743433,normal
345,1781099974.744412,normal
346,1781099974.745183,normal
347,1781099974.746425,normal
348,1781099974.747362,normal
349,1781099974.748690,normal
350,1781099974.749663,normal
351,1781099974.750913,normal
352,1781099974.752766,normal
353,1781099974.753801,normal
354,1781099974.754865,normal
355,1781099974.755597,normal
356,1781099974.756507,normal
357,1781099974.757812,normal
358,1781099974.758861,normal
359,1781099974.759872,normal
360,1781099974.761343,normal
361,1781099974.762999,normal
362,1781099974.764196,normal
363,1781099974.765131,normal
364,1781099974.766501,normal
365,1781099974.767373,normal
366,1781099974.768419,normal
367,1781099974.769405,normal
368,1781099974.770812,http_flood
369,1781099974.771525,normal
370,1781099974.772650,normal
371,1781099974.773442,normal
372,1781099974.774837,normal
373,1781099974.775665,normal
374,1781099974.776850,normal
375,1781099974.778072,normal
376,1781099974.779381,normal
377,1781099974.780344,normal
378,1781099974.781800,normal
379,1781099974.783075,normal
380,1781099974.784216,normal
