packet_index,timestamp,label
0,1781099986.404532,normal
1,1781099986.405321,normal
2,1781099986.406567,normal
3,1781099986.407655,normal
4,1781099986.408369,normal
5,1781099986.409204,normal
6,1781099986.410666,normal
7,1781099986.411801,normal
8,1781099986.412908,normal
9,1781099986.414003,normal
10,1781099986.414995,normal
11,1781099986.415717,normal
12,1781099986.416434,normal
13,1781099986.417506,normal
14,1781099986.418293,normal
15,1781099986.419478,normal
16,1781099986.420637,normal
17,1781099986.421545,normal
18,1781099986.422273,normal
19,1781099986.423217,normal
20,1781099986.423941,normal
21,1781099986.424779,normal
22,1781099986.425671,normal
23,1781099986.426383,normal
24,1781099986.427063,normal
25,1781099986.428083,normal
26,1781099986.429075,normal
27,1781099986.430029,normal
28,1781099986.430649,normal
29,1781099986.432163,normal
30,1781099986.433303,normal
31,1781099986.434297,normal
32,1781099986.434943,normal
33,1781099986.436258,normal
34,1781099986.437267,normal
35,1781099986.438528,normal
36,1781099986.439897,normal
37,1781099986.440731,normal
38,1781099986.441715,normal
39,1781099986.442634,normal
40,1781099986.443910,normal
41,1781099986.444599,normal
42,1781099986.445634,normal
43,1781099986.446531,normal
44,1781099986.447266,normal
45,1781099986.448330,normal
46,1781099986.449614,normal
47,1781099986.450560,normal
48,1781099986.451338,normal
49,1781099986.452554,normal
50,1781099986.453319,normal
51,1781099986.454307,normal
52,1781099986.455216,normal
53,1781099986.456727,normal
54,1781099986.457609,normal
55,1781099986.458571,normal
56,1781099986.459354,normal
57,1781099986.460604,normal
58,1781099986.461864,normal
59,1781099986.462839,normal
60,1781099986.464082,normal
61,1781099986.464817,normal
62,1781099986.465334,normal
63,1781099986.466061,normal
64,1781099986.467063,normal
65,1781099986.467947,normal
66,1781099986.468939,normal
67,1781099986.469529,normal
68,1781099986.470801,normal
69,1781099986.471653,normal
70,1781099986.472496,normal
71,1781099986.473601,normal
72,1781099986.474423,normal
73,1781099986.475250,normal
74,1781099986.476459,normal
75,1781099986.477074,normal
76,1781099986.477921,normal
77,1781099986.478545,normal
78,1781099986.479443,normal
79,1781099986.480646,normal
80,1781099986.481635,normal
81,1781099986.482334,normal
82,1781099986.483155,normal
83,1781099986.484344,normal
84,1781099986.485639,normal
85,1781099986.486336,normal
86,1781099986.487133,normal
87,1781099986.488143,normal
88,1781099986.488757,normal
89,1781099986.489555,normal
90,1781099986.490304,normal
91,1781099986.491834,normal
92,1781099986.492767,normal
93,1781099986.493472,normal
94,1781099986.494518,normal
95,1781099986.495464,normal
96,1781099986.496338,normal
97,1781099986.497257,normal
98,1781099986.498146,normal
99,1781099986.498802,normal
100,1781099986.499803,normal
101,1781099986.500442,normal
102,1781099986.501335,normal
103,1781099986.502693,normal
104,1781099986.503432,normal
105,1781099986.504408,normal
106,1781099986.505655,normal
107,1781099986.506458,normal
108,1781099986.507239,normal
109,1781099986.508229,normal
110,1781099986.509039,normal
111,1781099986.509750,normal
112,1781099986.510870,normal
113,1781099986.511695,normal
114,1781099986.512622,normal
115,1781099986.513669,normal
116,1781099986.514550,normal
117,1781099986.515604,normal
118,1781099986.516613,normal
119,1781099986.517901,normal
120,1781099986.519038,normal
121,1781099986.520078,normal
122,1781099986.521070,normal
123,1781099986.521725,normal
124,1781099986.522712,normal
125,1781099986.523302,normal
126,1781099986.524201,normal
127,1781099986.525506,normal
128,1781099986.526250,normal
129,1781099986.526957,normal
130,1781099986.527827,normal
131,1781099986.529023,normal
132,1781099986.530005,normal
133,1781099986.530764,normal
134,1781099986.531761,normal
135,1781099986.532878,normal
136,1781099986.533621,normal
137,1781099986.534411,normal
138,1781099986.535232,normal
139,1781099986.536739,normal
140,1781099986.537628,normal
141,1781099986.538693,normal
142,1781099986.539633,normal
143,1781099986.540638,normal
144,1781099986.541727,normal
145,1781099986.542865,normal
146,1781099986.543630,normal
147,1781099986.544638,normal
148,1781099986.545321,normal
149,1781099986.546773,normal
150,1781099986.547983,normal
151,1781099986.549135,normal
152,1781099986.550060,normal
153,1781099986.551016,normal
154,1781099986.551938,normal
155,1781099986.552696,normal
156,1781099986.553558,normal
157,1781099986.554666,normal
158,1781099986.555448,normal
159,1781099986.556519,normal
160,1781099986.557446,normal
161,1781099986.558353,normal
162,1781099986.559214,normal
163,1781099986.560276,normal
164,1781099986.561395,normal
165,1781099986.561963,normal
166,1781099986.563038,normal
167,1781099986.563590,normal
168,1781099986.564379,normal
169,1781099986.565402,normal
170,1781099986.566418,normal
171,1781099986.567597,normal
172,1781099986.568629,normal
173,1781099986.569424,normal
174,1781099986.570529,normal
175,1781099986.571452,normal
176,1781099986.571925,normal
177,1781099986.572742,normal
178,1781099986.573954,normal
179,1781099986.574892,normal
180,1781099986.575652,normal
